id,product,price,stockx_price,size,added_on,storage_loc,storage_addr
2022-10-20-000271,554724-371,215.0,115,11,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000272,554724-371,238.0,138,11.5,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000273,554724-371,230.0,130,12,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000274,554724-371,247.0,147,13,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000275,554724-441,253.0,153,7.5,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000276,554724-441,245.0,145,8,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000277,554724-441,245.0,145,8,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000278,554724-441,245.0,145,8,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000279,554724-441,245.0,145,8,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000280,554724-441,244.0,144,8.5,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000281,554724-441,244.0,144,8.5,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000282,554724-441,235.0,135,9,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000283,554724-441,235.0,135,9,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000284,554724-441,235.0,135,9,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000285,554724-441,235.0,135,9,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000286,554724-441,235.0,135,9,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000287,554724-441,238.0,138,9.5,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000288,554724-441,238.0,138,9.5,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000289,554724-441,238.0,138,9.5,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000290,554724-441,238.0,138,10,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000291,554724-441,238.0,138,10,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000292,554724-441,235.0,135,10.5,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000293,554724-441,235.0,135,10.5,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000294,554724-441,235.0,135,10.5,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000295,554724-441,236.0,136,11,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000296,554724-441,236.0,136,11,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000297,554724-441,238.0,138,11.5,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000298,554724-441,237.0,137,12,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000299,554724-441,239.0,139,13,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000300,554724-441,239.0,139,13,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000301,554724-701,220.0,120,8.5,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000302,554724-701,220.0,120,8.5,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000303,554724-701,212.0,112,9.5,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000304,554724-701,212.0,112,9.5,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000305,554724-701,212.0,112,9.5,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000306,DH6933-100,264.0,164,8.5,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000307,DH6933-100,257.0,157,9.5,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000308,DH6933-100,257.0,157,9.5,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000309,DH6933-100,260.0,160,10,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000310,DH6933-100,260.0,160,10,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000311,DH6933-100,260.0,160,10,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000312,DH6933-100,256.0,156,10.5,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000313,DH6933-100,256.0,156,10.5,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000314,DH6933-100,267.0,167,11,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000315,DH6933-100,267.0,167,11,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000316,DH6933-100,267.0,167,11,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000317,DH6933-100,265.0,165,12,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000318,DH6933-100,265.0,165,12,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000319,DM1200-001,217.0,117,11,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000320,DN4281-100,236.0,136,10,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000321,DN4281-100,238.0,138,10.5,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000322,553560-052,282.0,182,4Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000323,553560-052,282.0,182,4Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000324,553560-052,282.0,182,4Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000325,553560-052,285.0,185,5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000326,553560-052,285.0,185,5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000327,553560-052,285.0,185,5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000328,553560-052,289.0,189,3.5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000329,553560-052,258.0,158,6Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000330,553560-052,258.0,158,6Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000331,553560-052,258.0,158,6Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000332,553560-052,265.0,165,3.5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000333,553560-052,265.0,165,3.5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000334,553560-052,265.0,165,3.5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000335,553560-052,265.0,165,3.5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000336,553560-052,265.0,165,3.5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000337,553560-052,245.0,145,7Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000338,553560-052,245.0,145,7Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000339,553560-052,245.0,145,7Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000340,553560-052,245.0,145,7Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000341,553560-052,245.0,145,7Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000342,553560-052,245.0,145,7Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000343,553560-052,245.0,145,7Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000344,553560-052,245.0,145,7Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000345,553560-052,245.0,145,7Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000346,553560-062,239.0,139,5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000347,553560-062,239.0,139,5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000348,553560-062,229.0,129,3.5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000349,553560-062,217.0,117,6Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000350,553560-062,217.0,117,6Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000351,553560-062,217.0,117,6Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000352,553560-062,199.0,99,3.5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000353,553560-062,199.0,99,3.5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000354,553560-062,199.0,99,3.5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000355,553560-062,201.0,101,7Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000356,553560-062,201.0,101,7Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000357,553560-062,201.0,101,7Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000358,553560-606,171.0,71,4Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000359,553560-606,171.0,71,4Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000360,553560-606,176.0,76,5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000361,553560-612,207.0,107,5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000362,553560-612,209.0,109,3.5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000363,553560-612,209.0,109,3.5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000364,553560-612,210.0,110,6Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000365,553560-612,210.0,110,6Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000366,DM9037-100,185.0,85,6Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000367,DJ0341-100,205.0,105,4Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000368,DJ0341-100,205.0,105,4Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000369,DJ0341-100,205.0,105,4Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000370,DJ0341-100,200.0,100,3.5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000371,DJ0341-100,200.0,100,3.5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000372,DJ0341-100,204.0,104,5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000373,DJ0341-100,204.0,104,5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000374,DJ0341-100,204.0,104,5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000375,DJ0341-100,204.0,104,5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000376,DJ0341-100,203.0,103,3.5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000377,DJ0341-100,203.0,103,3.5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000378,DJ0341-100,203.0,103,3.5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000379,DJ0341-100,194.0,94,6Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000380,DJ0341-100,194.0,94,6Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000381,DJ0341-100,194.0,94,6Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000382,DJ0341-100,199.0,99,3.5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000383,DJ0341-100,199.0,99,3.5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000384,DJ0341-100,204.0,104,7Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000385,DJ0341-100,204.0,104,7Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000386,554725-016,237.0,137,3.5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000387,554725-016,246.0,146,7Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000388,554725-069,237.0,137,3.5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000389,554725-069,237.0,137,3.5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000390,554725-074,190.0,90,4Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000391,554725-074,190.0,90,4Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000392,554725-074,213.0,113,5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000393,554725-074,205.0,105,3.5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000394,554725-074,207.0,107,6Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000395,554725-074,207.0,107,6Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000396,554725-074,207.0,107,6Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000397,554725-074,215.0,115,7Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000398,554725-074,215.0,115,7Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000399,554725-075,205.0,105,5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000400,554725-075,210.0,110,3.5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000401,554725-096,191.0,91,4Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000402,554725-096,191.0,91,4Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000403,554725-096,210.0,110,7Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000404,554725-096,210.0,110,7Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000405,554725-201,186.0,86,3.5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000406,554725-201,186.0,86,3.5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000407,554725-201,199.0,99,3.5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000408,554725-201,199.0,99,3.5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000409,554725-411,201.0,101,4Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000410,554725-411,201.0,101,4Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000411,554725-411,201.0,101,4Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000412,554725-411,201.0,101,4Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000413,554725-411,201.0,101,4Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000414,554725-411,203.0,103,3.5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000415,554725-411,203.0,103,3.5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000416,554725-411,203.0,103,3.5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000417,554725-411,203.0,103,3.5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000418,554725-411,203.0,103,3.5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000419,554725-411,210.0,110,5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000420,554725-411,210.0,110,5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000421,554725-411,210.0,110,5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000422,554725-411,210.0,110,5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000423,554725-411,210.0,110,5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000424,554725-411,218.0,118,3.5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000425,554725-411,218.0,118,3.5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000426,554725-411,208.0,108,6Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000427,554725-411,208.0,108,6Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000428,554725-411,208.0,108,6Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000429,554725-411,208.0,108,6Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000430,554725-411,208.0,108,6Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000431,554725-411,212.0,112,3.5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000432,554725-411,212.0,112,3.5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000433,554725-411,200.0,100,7Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000434,554725-411,200.0,100,7Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000435,554725-411,200.0,100,7Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000436,554725-411,200.0,100,7Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000437,554725-665,185.0,85,7Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000438,BQ6931-402,219.0,119,4Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000439,BQ6931-402,219.0,119,4Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000440,BQ6931-402,219.0,119,4Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000441,BQ6931-402,219.0,119,4Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000442,BQ6931-802,199.0,99,3.5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000443,BQ6931-802,199.0,99,5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000444,BQ6931-802,209.0,109,3.5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000445,BQ6931-802,209.0,109,3.5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000446,BQ6931-802,209.0,109,3.5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000447,BQ6931-802,209.0,109,3.5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000448,BQ6931-802,209.0,109,3.5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000449,BQ6931-802,209.0,109,3.5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000450,BQ6931-802,209.0,109,3.5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000451,BQ6931-802,205.0,105,7Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000452,BQ6931-802,205.0,105,7Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000453,DC7248-103,224.0,124,5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000454,DC7248-103,224.0,124,5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000455,DC7248-200,217.0,117,4Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000456,DC7248-600,175.0,75,4Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000457,DC7248-600,183.0,83,3.5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000458,DD1666-100,230.0,130,7Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000459,DD1666-100,230.0,130,7Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000460,DN4321-100,266.0,166,3.5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000461,DN4321-100,266.0,166,3.5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000462,DN4321-100,259.0,159,5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000463,DN4321-100,259.0,159,5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000464,DN4321-100,259.0,159,5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000465,DN4321-100,259.0,159,5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000466,DN4321-100,259.0,159,5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000467,DN4321-100,259.0,159,5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000468,DN4321-100,259.0,159,3.5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000469,DN4321-100,259.0,159,3.5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000470,DN4321-100,259.0,159,3.5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000471,DN4321-100,259.0,159,3.5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000472,DN4321-100,259.0,159,3.5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000473,DN4321-100,248.0,148,6Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000474,DN4321-100,248.0,148,6Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000475,DN4321-100,248.0,148,6Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000476,DN4321-100,248.0,148,6Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000477,DN4321-100,244.0,144,3.5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000478,DN4321-100,244.0,144,3.5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000479,DN4321-100,244.0,144,3.5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000480,DN4321-100,239.0,139,7Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000481,DN4321-100,239.0,139,7Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000482,DN4321-100,239.0,139,7Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000483,DN4346-100,212.0,112,5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000484,DX2462-100,202.0,102,4Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000485,DX2462-100,195.0,95,3.5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000486,DX2462-100,195.0,95,3.5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000487,DX2462-100,195.0,95,3.5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000488,DX2462-100,195.0,95,3.5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000489,DX2462-100,202.0,102,5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000490,DX2462-100,202.0,102,5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000491,DX2462-100,201.0,101,3.5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000492,DX2462-100,195.0,95,6Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000493,DX2462-100,213.0,113,3.5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000494,DX2462-100,213.0,113,3.5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000495,DX2462-100,213.0,113,3.5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000496,DX2462-100,213.0,113,3.5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000497,DX2462-100,213.0,113,3.5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000498,DX2462-100,213.0,113,3.5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000499,DX2462-100,208.0,108,7Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000500,DX2462-100,208.0,108,7Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000501,DX2462-100,208.0,108,7Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000502,DX2462-100,208.0,108,7Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000503,575441-029,213.0,113,3.5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000504,575441-030,450.0,350,3.5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000505,575441-032,225.0,125,4Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000506,575441-032,240.0,140,5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000507,575441-035,322.0,222,3.5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000508,575441-035,321.0,221,6Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000509,575441-037,191.0,91,5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000510,575441-037,205.0,105,3.5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000511,575441-037,193.0,93,6Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000512,575441-037,209.0,109,3.5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000513,575441-037,209.0,109,3.5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000514,575441-063,320.0,220,5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000515,575441-063,320.0,220,5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000516,575441-063,320.0,220,5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000517,575441-063,323.0,223,6Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000518,575441-063,323.0,223,6Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000519,575441-063,338.0,238,7Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000520,575441-063,338.0,238,7Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000521,575441-108,255.0,155,3.5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000522,575441-108,255.0,155,3.5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000523,575441-108,308.0,208,6Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000524,575441-108,308.0,208,6Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000525,575441-108,308.0,208,6Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000526,575441-108,308.0,208,6Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000527,575441-108,308.0,208,6Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000528,575441-108,308.0,208,6Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000529,575441-108,308.0,208,6Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000530,575441-108,308.0,208,6Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000531,575441-108,290.0,190,3.5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000532,575441-108,299.0,199,7Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000533,575441-126,279.0,179,5Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000534,575441-126,264.0,164,7Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000535,575441-134,361.0,261,4Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000536,575441-134,361.0,261,4Y,2022-10-20 00:00:00,N/A,Kickz Maryland
2022-10-20-000537,575441-134,361.0,261,4Y,2022-10-20 00:00:00,N/A,Kickz Maryland
