id,product,price,stockx_price,size,added_on,storage_loc,storage_addr
2022-12-10-001262,DD1391-100,270.0,170,9.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001263,DD1391-100,270.0,170,9.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001264,DD1391-100,270.0,170,9.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001265,DD1391-100,270.0,170,9.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001266,DD1391-100,270.0,170,9.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001267,DD1391-100,270.0,170,9.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001268,DD1391-100,276.0,176,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001269,DD1391-100,276.0,176,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001270,DD1391-100,276.0,176,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001271,DD1391-100,276.0,176,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001272,DD1391-100,276.0,176,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001273,DD1391-100,276.0,176,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001274,DD1391-100,276.0,176,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001275,DD1391-100,295.0,195,11,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001276,DD1391-100,295.0,195,11,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001277,DD1391-101,468.0,368,8,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001278,DD1391-101,442.0,342,8.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001279,DD1391-101,475.0,375,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001280,DD1391-101,507.0,407,11,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001281,DD1391-102,461.0,361,8.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001282,DD1391-102,461.0,361,8.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001283,DD1391-102,493.0,393,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001284,DD1391-102,493.0,393,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001285,DD1391-102,467.0,367,9.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001286,DD1391-102,467.0,367,9.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001287,DD1391-102,513.0,413,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001288,DD1391-102,513.0,413,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001289,DD1391-102,513.0,413,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001290,DD1391-102,539.0,439,13,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001291,DD1391-104,268.0,168,8,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001292,DD1391-104,268.0,168,8,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001293,DD1391-104,268.0,168,8,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001294,DD1391-104,258.0,158,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001295,DD1391-104,258.0,158,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001296,DD1391-104,258.0,158,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001297,DD1391-104,258.0,158,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001298,DD1391-104,258.0,158,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001299,DD1391-104,278.0,178,9.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001300,DD1391-104,278.0,178,9.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001301,DD1391-104,277.0,177,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001302,DD1391-104,277.0,177,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001303,DD1391-104,304.0,204,11,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001304,DD1391-400,277.0,177,8.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001305,DD1391-400,277.0,177,8.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001306,DD1391-400,277.0,177,8.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001307,DD1391-400,282.0,182,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001308,DD1391-400,290.0,190,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001309,DD1391-400,290.0,190,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001310,DD1391-400,290.0,190,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001311,DD1391-400,290.0,190,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001312,DD1391-400,290.0,190,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001313,DD1391-400,292.0,192,10.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001314,DD1391-400,292.0,192,10.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001315,DD1391-400,292.0,192,10.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001316,DD1391-401,229.0,129,8,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001317,DD1391-401,229.0,129,8,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001318,DD1391-401,225.0,125,8.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001319,DD1391-401,225.0,125,8.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001320,DD1391-401,225.0,125,8.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001321,DD1391-401,225.0,125,8.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001322,DD1391-401,225.0,125,8.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001323,DD1391-401,225.0,125,8.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001324,DD1391-401,225.0,125,8.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001325,DD1391-401,226.0,126,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001326,DD1391-401,226.0,126,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001327,DD1391-401,226.0,126,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001328,DD1391-401,226.0,126,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001329,DD1391-401,226.0,126,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001330,DD1391-401,226.0,126,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001331,DD1391-401,226.0,126,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001332,DD1391-401,227.0,127,9.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001333,DD1391-401,227.0,127,9.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001334,DD1391-401,235.0,135,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001335,DD1391-401,235.0,135,10.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001336,DD1391-401,246.0,146,11.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001337,DD1391-402,245.0,145,7.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001338,DD1391-402,229.0,129,8,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001339,DD1391-402,229.0,129,8,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001340,DD1391-402,230.0,130,8.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001341,DD1391-402,229.0,129,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001342,DD1391-402,229.0,129,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001343,DD1391-402,238.0,138,9.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001344,DD1391-402,240.0,140,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001345,DD1391-402,250.0,150,10.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001346,DD1391-402,253.0,153,11,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001347,DD1391-402,258.0,158,12.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001348,DD1391-600,281.0,181,8.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001349,DD1391-601,272.0,172,8.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001350,DD1391-601,272.0,172,8.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001351,DD1391-601,272.0,172,8.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001352,DD1391-601,271.0,171,9.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001353,DD1391-601,274.0,174,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001354,DD1391-601,274.0,174,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001355,DD1391-601,274.0,174,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001356,DD1391-601,274.0,174,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001357,DD1391-601,274.0,174,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001358,DD1391-601,280.0,180,11,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001359,DD1391-601,280.0,180,11,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001360,DD1391-601,280.0,180,11,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001361,DD1391-601,280.0,180,11,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001362,DD1391-601,280.0,180,11,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001363,DD1391-601,293.0,193,12,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001364,DD1391-601,294.0,194,13,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001365,DD1391-601,294.0,194,13,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001366,DD1391-602,241.0,141,8,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001367,DD1391-602,241.0,141,8,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001368,DD1391-602,243.0,143,8.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001369,DD1391-602,243.0,143,8.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001370,DD1391-602,243.0,143,8.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001371,DD1391-602,243.0,143,8.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001372,DD1391-602,243.0,143,8.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001373,DD1391-602,242.0,142,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001374,DD1391-602,242.0,142,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001375,DD1391-602,242.0,142,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001376,DD1391-602,242.0,142,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001377,DD1391-602,242.0,142,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001378,DD1391-602,242.0,142,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001379,DD1391-602,242.0,142,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001380,DD1391-602,242.0,142,9.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001381,DD1391-602,242.0,142,9.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001382,DD1391-602,245.0,145,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001383,DD1391-602,245.0,145,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001384,DD1391-602,245.0,145,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001385,DD1391-602,245.0,145,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001386,DD1391-602,267.0,167,12,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001387,DD1391-700,355.0,255,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001388,DD1391-701,228.0,128,8,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001389,DD1391-701,230.0,130,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001390,DD1391-701,230.0,130,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001391,DD1391-701,249.0,149,10.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001392,DD1391-701,249.0,149,10.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001393,DD1391-701,249.0,149,10.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001394,DD1391-701,264.0,164,11,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001395,DM0583-800,201.0,101,8,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001396,DM0583-800,203.0,103,8.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001397,DM0583-800,203.0,103,8.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001398,DM0583-800,203.0,103,8.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001399,DM0583-800,202.0,102,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001400,DM0583-800,202.0,102,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001401,DM0583-800,202.0,102,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001402,DM0583-800,204.0,104,9.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001403,DM0583-800,204.0,104,9.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001404,DM0583-800,204.0,104,9.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001405,DM0583-800,209.0,109,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001406,DM0583-800,209.0,109,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001407,DM0583-800,209.0,109,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001408,DM0583-800,209.0,109,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001409,DM0583-800,209.0,109,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001410,DM0583-800,212.0,112,10.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001411,DM0583-800,212.0,112,10.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001412,DM0583-800,212.0,112,10.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001413,DM0583-800,238.0,138,11,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001414,DM0583-800,238.0,138,11,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001415,DM0583-800,241.0,141,11.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001416,DM0583-800,241.0,141,11.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001417,DM0583-800,241.0,141,11.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001418,DM0583-800,240.0,140,12,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001419,DM0583-800,254.0,154,13,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001420,CZ9747-900,428.0,328,8.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001421,DJ6188-200,233.0,133,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001422,DJ6188-200,233.0,133,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001423,DD3363-100,245.0,145,8,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001424,DD3363-100,245.0,145,8,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001425,DD3363-100,245.0,145,8,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001426,DD3363-100,245.0,145,8,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001427,DD3363-100,245.0,145,8,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001428,DD3363-100,245.0,145,8,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001429,DD3363-100,247.0,147,8.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001430,DD3363-100,247.0,147,8.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001431,DD3363-100,247.0,147,8.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001432,DD3363-100,247.0,147,8.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001433,DD3363-100,244.0,144,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001434,DD3363-100,244.0,144,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001435,DD3363-100,244.0,144,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001436,DD3363-100,244.0,144,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001437,DD3363-100,250.0,150,9.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001438,DD3363-100,250.0,150,9.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001439,DD3363-100,250.0,150,9.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001440,DD3363-100,265.0,165,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001441,DD3363-100,265.0,165,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001442,DD3363-100,265.0,165,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001443,DD3363-100,262.0,162,10.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001444,DD3363-100,262.0,162,10.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001445,DD3363-100,262.0,162,10.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001446,DD3363-100,262.0,162,10.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001447,DD3363-100,266.0,166,11,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001448,DD3363-100,266.0,166,11,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001449,DR9654-100,259.0,159,9.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001450,DR9654-100,268.0,168,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001451,DR9654-100,274.0,174,11,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001452,DH0957-001,249.0,149,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001453,DH0957-001,249.0,149,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001454,DH0957-001,256.0,156,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001455,DH0957-001,256.0,156,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001456,DH0957-001,256.0,156,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001457,DH7614-500,234.0,134,8.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001458,DH7614-500,234.0,134,8.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001459,DH7614-500,234.0,134,8.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001460,DH7614-500,230.0,130,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001461,DH7614-500,230.0,130,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001462,DH7614-500,230.0,130,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001463,DH7614-500,249.0,149,11,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001464,DH7577-001,260.0,160,8,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001465,DH7577-001,260.0,160,8,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001466,DH7577-001,260.0,160,8,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001467,DH7577-001,250.0,150,8.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001468,DH7577-001,250.0,150,8.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001469,DH7577-001,250.0,150,8.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001470,DH7577-001,250.0,150,8.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001471,DH7577-001,250.0,150,8.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001472,DH7577-001,248.0,148,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001473,DH7577-001,255.0,155,9.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001474,DH7577-001,255.0,155,9.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001475,DH7577-001,255.0,155,9.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001476,DH7577-001,255.0,155,9.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001477,DH7577-001,255.0,155,9.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001478,DH7577-001,255.0,155,9.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001479,DH7577-001,267.0,167,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001480,DH7577-001,267.0,167,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001481,DH7577-001,267.0,167,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001482,DH7577-001,267.0,167,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001483,DH7577-001,267.0,167,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001484,DJ6188-300,257.0,157,8,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001485,DJ6188-300,257.0,157,8,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001486,DJ6188-300,244.0,144,8.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001487,DJ6188-300,244.0,144,8.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001488,DJ6188-300,244.0,144,8.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001489,DJ6188-300,237.0,137,9.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001490,DJ6188-300,237.0,137,9.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001491,DJ6188-300,237.0,137,9.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001492,DJ6188-300,245.0,145,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001493,DR8577-300,216.0,116,11,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001494,DN2489-300,293.0,193,7.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001495,CW1590-001,205.0,105,4,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001496,CW1590-001,277.0,177,6,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001497,CW1590-004,334.0,234,5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001498,CW1590-004,334.0,234,5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001499,CW1590-004,334.0,234,5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001500,CW1590-100,233.0,133,4,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001501,CW1590-100,233.0,133,4,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001502,CW1590-100,233.0,133,4,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001503,CW1590-100,233.0,133,4,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001504,CW1590-100,233.0,133,4,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001505,CW1590-100,233.0,133,4,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001506,CW1590-100,265.0,165,4.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001507,CW1590-100,258.0,158,5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001508,CW1590-100,258.0,158,5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001509,CW1590-100,258.0,158,5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001510,CW1590-100,258.0,158,5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001511,CW1590-100,258.0,158,5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001512,CW1590-100,274.0,174,5.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001513,CW1590-100,270.0,170,6,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001514,CW1590-100,270.0,170,6,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001515,CW1590-100,275.0,175,6.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001516,CW1590-100,275.0,175,6.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001517,CW1590-100,275.0,175,6.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001518,CW1590-100,270.0,170,7,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001519,CW1590-100,270.0,170,7,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001520,CZ2496-001,215.0,115,4,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001521,CZ2496-001,215.0,115,4,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001522,CZ2496-001,215.0,115,4,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001523,DC9560-001,177.0,77,5.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001524,DC9560-001,177.0,77,6.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001525,DH7577-001,341.0,241,6,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001526,DH9764-001,212.0,112,5.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001527,DH9765-001,235.0,135,4,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001528,DH9765-001,235.0,135,4,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001529,DH9765-001,235.0,135,4,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001530,DH9765-001,265.0,165,4.5,2022-12-10 02:23:54,N/A,Kickz Maryland
